-326.61244782655024, 188.12794747208272
101.25828000482034, -206.97742030552232
69.91222859056779, 284.75280842410257
-209.5500664060364, -238.9693517578908
-167.78441189864844, -277.5823536938808
80.2127044334377, -256.2788188301148
-3.732218425438475, 210.30151004034815
80.30822066246122, -207.81164012438364
232.72268754721665, -42.575642313041214
256.3247887057837, -22.37290911513361
-180.35942046892998, 217.38619832698578
79.03674227790509, 276.35180363951395
-305.7235902709552, -34.46137883035192
286.036185318579, -83.20833024446881
-244.34587686863534, -154.0837235793606
-222.56421332449628, -138.75265824953118
228.10016525776405, -187.73062286539835
220.50651109492537, -165.57728954610138
62.060599006421626, 330.7021387709706
309.79782727167844, 60.46739549032452
238.1893590105525, 195.34292607779093
-133.92969722424527, -244.3495653499804
-46.3915500269419, 233.8519332050961
-36.1358111398884, 212.76664446593122
-205.5821426797216, -26.507644731545156
-96.46165154593751, 246.86846229846515
-55.00736793597741, -312.0456172545091
-251.37299032286361, 9.064746093186727
-97.85096209352383, -294.3527948157134
0.11414682430023504, -370.54658626715303
-313.4944208140462, -174.72579065808245
214.3210404673914, -201.9611373420735
-246.25240419129906, 162.1382999427493
7.944906027892102, -263.81202519908635
320.1697971454686, 52.566246743002864
-176.90731857193646, 201.56691743196723
-224.88888408256537, -77.64425487985949
-265.5371322204515, -194.25876564293128
-250.49249180015383, 52.30509279105547
-99.68626482656447, 267.8920595238162
-296.45138819074, -170.81656052234135
62.21618700233506, 216.98897053355836
-198.29631546047509, -258.81689626275914
290.8354025647758, -125.86226182524263
94.51278002719005, -239.52522872039947
268.5704530874509, 144.47595044759112
274.4160440927734, -174.4405819278184
159.21059098951332, 220.90206499964438
145.8087011797212, 292.0249841417973
47.04049975298483, -238.60124119586786
278.21834337562893, -142.88898092757586
-276.403110888756, -125.97104741633785
326.04064308614295, -83.50552615560639
109.10801954805282, -282.90953325521116
-11.739643617143997, 212.19937819013887
-203.38247377210274, -132.57150401514957
-195.16763289198553, -257.90460839985394
-7.120679878236956, 324.911930823302
185.32027722682687, 234.1673346820695
-21.811359834914413, 291.08258669992665
-206.98123017956775, -44.47890676054982
-180.0720576785573, 216.98397776341005
-63.37314651883753, -331.91151883673984
193.76860257464352, 224.96467584707284
214.37980493212967, 58.61150888682755
240.21271996839778, -85.59506496471778
-208.1354782117974, -149.36910734676195
88.00892994004437, -298.9916623680683
191.5540875461645, -235.86589822388038
-201.96283717677133, 262.9442310546541
269.68285283410023, -130.29074102051987
-12.805968914191283, -240.11191646568452
-76.10417343352009, -224.0097512445682
